ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_AR034,LAACA_AR035,LAACA_AR036,LAACA_AR037,LAACA_AR038,LAACA_AR039,LAACA_AR040,LAACA_AR041,LAACA_AR042,LAACA_AR043,LAACA_AR044,LAACA_AR045,LAACA_AR013,LAACA_AR046,LAACA_AR047,LAACA_AR048,LAACA_AR014,LAACA_AR015,LAACA_AR016,LAACA_AR017,LAACA_AR018,LAACA_AR019,LAACA_AR020,LAACA_AR021,LAACA_AR022,LAACA_AR023,LAACA_AR024,LAACA_AR025,LAACA_AR026,LAACA_AR027,LAACA_AR028,LAACA_AR029,LAACA_AR030,LAACA_AR031,LAACA_AR032,LAACA_AR033,LAACA_AR049,LAACA_AR050,LAACA_AR051,LAACA_AR052,LAACA_AR053,LAACA_AR054,LAACA_AR055,LAACA_AR056,LAACA_AR057,LAACA_AR058,LAACA_AR059,LAACA_AR060,LAACA_AR061,LAACA_AR062,LAACA_AR063,LAACA_AR064,LAACA_AR065,LAACA_AR066,LAACA_AR067,LAACA_AR068,LAACA_AR069,LAACA_AR070,LAACA_AR071,LAACA_AR072,LAACA_AR073,LAACA_AR074,LAACA_AR075,LAACA_AR076,LAACA_AR077,LAACA_AR078,LAACA_AR079,LAACA_AR080,LAACA_AR081,LAACA_AR082,LAACA_AR083,LAACA_AR084,LAACA_AR085,LAACA_AR086,LAACA_AR087,LAACA_AR088,LAACA_AR089,LAACA_AR090,LAACA_AR091,LAACA_AR092,LAACA_AR093,LAACA_AR094,LAACA_AR095,LAACA_AR096,LAACA_AR097,LAACA_AR098,LAACA_AR099,LAACA_AR100,LAACA_AR101,LAACA_AR102,LAACA_AR103,LAACA_AR104,LAACA_AR105,LAACA_AR106,LAACA_AR107,LAACA_AR108,LAACA_AR109,LAACA_AR110,LAACA_AR111,LAACA_AR112,LAACA_AR113,LAACA_AR114
E3J2BC1221,,28,负极,反向,137,140,143,50.000,2#,2024-03-18 15:11:36,-87.327,499.873,1,1.5,140.850,10,140.645,141.047,140.980,140.590,140.340,140.710,140.610,140.720,141.220,141.310,141.170,140.810,0.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,29,负极,正向,137,140,143,50.000,2#,2024-03-18 15:11:41,-87.327,499.873,1,1.5,140.950,10,140.711,141.183,140.800,140.880,140.450,140.760,140.670,140.790,141.340,141.430,141.410,140.950,0.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,30,负极,反向,137,140,143,50.000,2#,2024-03-18 15:11:46,-87.327,499.873,1,1.5,140.810,10,140.601,141.013,140.770,140.650,140.330,140.730,140.520,140.590,141.210,141.240,141.180,140.850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,31,负极,正向,137,140,143,50.000,2#,2024-03-18 15:11:51,-87.327,499.873,1,1.5,140.980,10,140.750,141.202,140.940,140.840,140.480,140.840,140.660,140.780,141.240,141.410,141.450,141.130,0.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,32,负极,反向,137,140,143,50.000,2#,2024-03-18 15:11:56,-87.327,499.873,1,1.5,140.790,10,140.559,141.017,140.780,140.690,140.260,140.460,140.600,140.620,141.040,141.340,141.220,140.870,0,0,0,0,0,0,0,0,0,0,0,0.0393,0.0393,0,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,33,负极,正向,137,140,143,50.000,2#,2024-03-18 15:12:11,-87.431,499.873,1,1.5,141.090,10,140.871,141.315,141.050,140.900,140.700,140.940,140.760,140.970,141.490,141.520,141.530,141.070,0.0393,0,0,0,0,0,0,0,0,0,0,0.0393,0.0393,0,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,34,负极,反向,137,140,143,50.000,2#,2024-03-18 15:12:24,-87.431,499.908,1,1.5,140.840,10,140.595,141.096,140.720,140.490,140.370,140.690,140.700,140.710,141.240,141.330,141.210,140.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,35,负极,正向,137,140,143,50.000,2#,2024-03-18 15:12:29,-87.431,499.908,1,1.5,141.070,10,140.854,141.276,141.040,140.900,140.660,141.000,140.680,140.840,141.390,141.530,141.460,141.160,0,0,0,0,0,0,0,0,0,0,0,0.0393,0.0393,0,0.04,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,36,负极,反向,137,140,143,50.000,2#,2024-03-18 15:12:34,-87.431,499.908,1,1.5,140.930,10,140.668,141.192,140.870,140.730,140.320,140.740,140.670,140.830,141.350,141.280,141.440,141.060,0.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,37,负极,正向,137,140,143,50.000,2#,2024-03-18 15:12:39,-87.431,499.908,1,1.5,141.040,10,140.778,141.307,140.910,140.870,140.600,140.850,140.650,140.850,141.490,141.420,141.510,141.260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,38,负极,反向,137,140,143,50.000,2#,2024-03-18 15:12:44,-87.431,499.908,1,1.5,140.930,10,140.716,141.132,140.910,140.720,140.490,140.730,140.730,140.750,141.340,141.340,141.230,141.010,0.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,39,负极,正向,137,140,143,50.000,2#,2024-03-18 15:12:49,-87.431,499.908,1,1.5,141.040,10,140.805,141.283,141.030,140.830,140.580,140.860,140.720,140.900,141.390,141.500,141.490,141.130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,40,负极,反向,137,140,143,50.000,2#,2024-03-18 15:12:54,-87.431,499.908,1,1.5,140.940,10,140.707,141.165,140.980,140.660,140.510,140.720,140.670,140.810,141.320,141.350,141.410,140.940,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393,0.04,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,41,负极,正向,137,140,143,50.000,2#,2024-03-18 15:12:59,-87.431,499.908,1,1.5,141.060,10,140.822,141.305,140.980,140.920,140.540,140.940,140.720,140.860,141.460,141.530,141.460,141.210,0.0393,0,0,0,0,0,0,0,0,0,0,0,0,0.0393,0.00,0.00,0.00,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,42,负极,反向,137,140,143,50.000,2#,2024-03-18 15:13:04,-87.431,499.908,1,1.5,141.020,10,140.846,141.187,141.290,140.810,140.400,140.830,140.910,140.850,141.220,141.480,141.430,140.950,9.5033,0,0,0,0,0,0,0,0,0,0,0.0393,0.0393,0,211.27,4.95,0.06,492.32,494.47,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,43,负极,正向,137,140,143,50.000,2#,2024-03-18 15:13:09,-87.431,499.908,1,1.5,141.800,10,141.455,142.154,142.020,141.510,140.910,141.550,141.290,141.590,142.480,142.330,142.550,141.820,340.9806,0,0,0,0,0,0,0,0,0,0,403.1056,403.1056,470.1786,618.03,5.00,0.52,490.63,494.01,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,44,负极,反向,137,140,143,50.000,2#,2024-03-18 15:13:14,-87.431,499.908,1,1.5,141.110,10,140.602,141.618,140.690,140.440,140.350,140.800,140.740,140.990,142.010,141.710,141.940,141.430,837.8628,0,0,0,0,0,0,0,0,0,0,784.9269,784.9269,710.1963,1019.25,4.94,0.91,490.63,494.01,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,45,负极,正向,137,140,143,50.000,2#,2024-03-18 15:13:18,-87.431,499.908,1,1.5,141.430,10,140.769,142.090,140.830,140.930,140.440,140.770,140.880,141.350,142.080,142.260,142.500,142.260,1153.554,0,0,0,0,0,0,0,0,0,0,1206.725,1206.725,1294.807,1422.67,4.97,1.30,490.63,494.01,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,46,负极,反向,137,140,143,50.000,2#,2024-03-18 15:13:23,-87.431,499.908,1,1.5,142.230,10,141.878,142.577,141.920,141.670,141.860,141.920,142.010,141.890,142.640,142.890,142.800,142.660,1648.001,0,0,0,0,0,0,0,0,0,0,1582.224,1582.224,1525.047,1826.91,4.97,1.74,490.63,494.01,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,47,负极,正向,137,140,143,50.000,2#,2024-03-18 15:13:28,-87.431,499.908,1,1.5,141.660,10,141.307,142.018,141.600,141.510,140.560,141.390,141.480,141.600,142.110,142.140,142.240,142.000,1952.225,0,0,0,0,0,0,0,0,0,0,2018.12,2018.12,2081.305,2230.65,5.00,2.13,490.63,494.01,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,48,负极,反向,137,140,143,50.000,2#,2024-03-18 15:13:33,-87.431,499.908,1,1.5,141.430,10,141.209,141.657,141.410,141.250,140.930,141.260,141.200,141.450,141.970,141.800,141.660,141.400,2451.385,0,0,0,0,0,0,0,0,0,0,2388.867,2388.867,2322.894,2929.38,10.68,2.54,490.63,494.01,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,49,负极,正向,137,140,143,50.000,2#,2024-03-18 15:13:48,-87.447,499.908,1,1.5,138.020,10,137.678,138.365,137.820,137.460,137.630,137.690,137.790,137.760,138.420,138.460,138.740,138.450,5732.582,0,0,0,0,0,0,0,0,0,0,5732.503,5732.503,5732.503,5683.02,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,50,负极,反向,137,140,143,50.000,2#,2024-03-18 15:14:02,-87.447,499.901,1,1.5,139.370,10,139.164,139.576,139.470,139.050,139.220,138.970,139.100,139.190,139.670,139.880,139.740,139.400,6609.322,0,0,0,0,0,0,0,0,0,0,6546.922,6546.922,6478.867,6795.89,4.99,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,51,负极,正向,137,140,143,50.000,2#,2024-03-18 15:14:07,-87.447,499.901,1,1.5,139.280,10,139.112,139.445,139.600,139.290,138.960,138.900,138.810,139.010,139.650,139.570,139.830,139.150,6817.728,0,0,0,0,0,0,0,0,0,0,6817.806,6817.806,6817.767,6817.73,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,52,负极,反向,137,140,143,50.000,2#,2024-03-18 15:14:12,-87.447,499.901,1,1.5,139.150,10,138.948,139.346,139.430,139.170,138.890,138.670,138.580,138.840,139.580,139.560,139.700,139.050,6817.806,0,0,0,0,0,0,0,0,0,0,6817.767,6817.767,6817.767,6817.81,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,53,负极,正向,137,140,143,50.000,2#,2024-03-18 15:14:17,-87.447,499.901,1,1.5,139.340,10,139.166,139.518,139.660,139.320,139.060,138.890,138.910,139.060,139.740,139.620,139.920,139.250,6817.806,0,0,0,0,0,0,0,0,0,0,6817.806,6817.806,6817.806,6817.85,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,54,负极,反向,137,140,143,50.000,2#,2024-03-18 15:14:21,-87.447,499.901,1,1.5,139.280,10,139.104,139.466,139.590,139.220,138.900,138.940,138.860,139.040,139.720,139.650,139.830,139.080,6817.806,0,0,0,0,0,0,0,0,0,0,6817.806,6817.806,6817.845,6817.85,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,55,负极,正向,137,140,143,50.000,2#,2024-03-18 15:14:26,-87.447,499.901,1,1.5,139.420,10,139.190,139.638,139.590,139.340,139.120,139.000,138.900,139.310,139.880,139.720,139.950,139.340,6817.884,0,0,0,0,0,0,0,0,0,0,6817.845,6817.845,6817.845,6817.88,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,56,负极,反向,137,140,143,50.000,2#,2024-03-18 15:14:31,-87.447,499.901,1,1.5,139.310,10,139.135,139.490,139.610,139.170,139.080,139.010,138.810,138.960,139.730,139.780,139.810,139.170,6817.845,0,0,0,0,0,0,0,0,0,0,6817.884,6817.884,6817.884,6817.88,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,57,负极,正向,137,140,143,50.000,2#,2024-03-18 15:14:36,-87.447,499.901,1,1.5,139.490,10,139.267,139.704,139.670,139.420,139.190,139.090,138.970,139.400,139.910,139.760,140.020,139.430,6817.924,0,0,0,0,0,0,0,0,0,0,6817.884,6817.884,6817.884,6817.92,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,58,负极,反向,137,140,143,50.000,2#,2024-03-18 15:14:41,-87.447,499.901,1,1.5,139.400,10,139.201,139.605,139.590,139.260,139.150,138.920,139.080,139.300,139.820,139.700,139.980,139.220,6817.884,0,0,0,0,0,0,0,0,0,0,6817.924,6817.924,6817.924,6817.92,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,59,负极,正向,137,140,143,50.000,2#,2024-03-18 15:14:46,-87.447,499.901,1,1.5,139.530,10,139.318,139.751,139.720,139.480,139.190,139.140,139.060,139.350,139.950,139.940,140.070,139.440,6817.924,0,0,0,0,0,0,0,0,0,0,6817.924,6817.924,6817.884,6817.92,0.00,5.79,490.29,493.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
